StoryID,TokenID,Masked_Word,C1,C2,C3,C4,C5,C6,C7,GT,GT_isboundary,GT_boundary_forbidden
G6S9,G6090014,not,0,0,0,0,0,0,0,0,0,1
G6S9,G6090015,<action>,1,0,1,1,1,1,1,6,1,0
G6S9,G6090016,what,0,0,0,0,0,0,0,0,0,1
G6S9,G6090017,to,0,0,0,1,0,0,0,1,0,0
G6S9,G6090018,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090019,with,0,0,0,0,0,0,0,0,0,1
G6S9,G6090020,her.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090021,He,0,0,0,0,0,0,0,0,0,1
G6S9,G6090022,<action>,0,1,1,0,0,0,1,3,0,0
G6S9,G6090023,it,0,0,0,0,0,0,0,0,0,1
G6S9,G6090024,would,0,0,0,1,0,0,0,1,0,0
G6S9,G6090025,be,1,0,0,0,0,1,0,2,0,0
G6S9,G6090026,a,0,0,0,1,0,0,0,1,0,0
G6S9,G6090027,<concept>,0,0,0,0,0,0,1,1,0,0
G6S9,G6090028,of,0,0,0,0,0,0,0,0,0,1
G6S9,G6090029,<concept>,1,1,1,0,0,1,0,4,0,0
G6S9,G6090030,and,0,0,0,0,0,0,0,0,0,1
G6S9,G6090031,<currency>,1,1,1,1,1,1,1,7,1,0
G6S9,G6090032,to,0,0,0,0,0,0,0,0,0,1
G6S9,G6090033,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090034,her,0,0,0,0,0,0,0,0,0,1
G6S9,G6090035,to,0,0,0,0,0,0,0,0,0,1
G6S9,G6090036,<institution>.,1,1,1,1,1,1,1,7,1,0
G6S9,G6090037,So,0,0,0,0,0,0,0,0,0,1
G6S9,G6090038,he,0,0,0,0,0,0,0,0,0,1
G6S9,G6090039,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090040,her,1,1,0,0,1,1,1,5,1,0
G6S9,G6090041,that,0,0,1,0,0,0,0,1,0,0
G6S9,G6090042,instead,0,0,0,1,0,0,0,1,0,0
G6S9,G6090043,of,1,0,0,0,0,1,0,2,0,0
G6S9,G6090044,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090045,her,0,0,0,0,0,0,1,1,0,0
G6S9,G6090046,to,0,0,0,0,0,0,0,0,0,1
G6S9,G6090047,"<institution>,",1,1,1,0,1,1,1,6,1,0
G6S9,G6090048,he,0,0,0,0,0,0,0,0,0,1
G6S9,G6090049,would,0,0,0,1,0,0,0,1,0,0
G6S9,G6090050,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090051,her,1,0,0,0,0,1,1,3,0,0
G6S9,G6090052,a,0,0,0,0,0,0,0,0,0,1
G6S9,G6090053,<activity>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090054,<vehicle>,1,1,1,0,1,1,1,6,1,0
G6S9,G6090055,to,0,0,0,1,0,0,0,1,0,0
G6S9,G6090056,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090057,<adverb>,1,0,1,0,0,1,1,4,0,0
G6S9,G6090058,<direction>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090059,the,0,0,0,1,0,0,0,1,0,0
G6S9,G6090060,<place>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090061,He,0,0,0,0,0,0,0,0,0,1
G6S9,G6090062,then,0,0,0,0,0,0,0,0,0,1
G6S9,G6090063,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090064,her,1,1,1,1,1,1,1,7,1,0
G6S9,G6090065,if,0,0,0,0,0,0,0,0,0,1
G6S9,G6090066,she,0,0,0,1,0,0,0,1,0,0
G6S9,G6090067,would,0,0,0,0,0,0,0,0,0,1
G6S9,G6090068,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090069,that.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090070,In,0,0,0,0,0,0,0,0,0,1
G6S9,G6090071,"fact,",1,1,1,0,1,1,1,6,1,0
G6S9,G6090072,he,0,0,0,1,0,0,0,1,0,0
G6S9,G6090073,did,0,0,0,0,0,0,0,0,0,1
G6S9,G6090074,not,0,0,0,0,0,0,0,0,0,1
G6S9,G6090075,really,0,0,0,0,0,0,0,0,0,1
G6S9,G6090076,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090077,her,1,0,0,1,0,1,1,4,0,0
G6S9,G6090078,to,0,0,0,0,0,0,0,0,0,1
G6S9,G6090079,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090080,<response>',1,1,1,0,0,1,1,5,1,0
G6S9,G6090081,or,0,0,0,1,0,0,0,1,0,0
G6S9,G6090082,<response>'.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090083,It,0,0,0,0,0,0,0,0,0,1
G6S9,G6090084,was,0,0,0,0,0,0,0,0,0,1
G6S9,G6090085,a,0,0,0,1,0,0,0,1,0,0
G6S9,G6090086,<concept>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090087,<character>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090088,<action>,1,1,1,0,0,1,1,5,1,0
G6S9,G6090089,that,0,0,0,0,0,0,0,0,0,1
G6S9,G6090090,everyone,0,0,0,1,0,0,0,1,0,0
G6S9,G6090091,had,1,0,0,0,0,1,0,2,0,0
G6S9,G6090092,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090093,<concept>,0,0,0,0,0,0,1,1,0,0
G6S9,G6090094,in,0,0,0,1,0,0,0,1,0,0
G6S9,G6090095,her.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090096,So,0,1,1,0,0,0,0,2,0,0
G6S9,G6090097,she,0,0,0,0,0,0,0,0,0,1
G6S9,G6090098,<action>,0,0,0,1,0,0,1,2,0,0
G6S9,G6090099,out,0,0,0,0,0,0,0,0,0,1
G6S9,G6090100,of,0,0,0,0,0,0,0,0,0,1
G6S9,G6090101,<place>,0,0,0,1,0,0,0,1,0,0
G6S9,G6090102,<place>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090103,<structure>,1,1,1,0,1,1,1,6,1,0
G6S9,G6090104,in,0,0,0,1,0,0,0,1,0,0
G6S9,G6090105,a,0,0,0,0,0,0,0,0,0,1
G6S9,G6090106,<vehicle>.,1,0,1,0,1,1,1,5,1,0
G6S9,G6090107,She,0,0,0,0,0,0,0,0,0,1
G6S9,G6090108,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090109,<direction>,1,1,1,1,1,1,1,7,1,0
G6S9,G6090110,and,0,0,0,0,0,0,0,0,0,1
G6S9,G6090111,through,0,0,0,0,0,0,0,0,0,1
G6S9,G6090112,the,0,0,0,0,0,0,0,0,0,1
G6S9,G6090113,<place>,0,0,0,1,0,0,0,1,0,0
G6S9,G6090114,<structure>,1,1,1,0,1,1,1,6,1,0
G6S9,G6090115,into,0,0,0,0,0,0,0,0,0,1
G6S9,G6090116,the,0,0,0,1,0,0,0,1,0,0
G6S9,G6090117,<body_of_water>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090118,<body_of_water>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090119,By,0,0,0,0,0,0,0,0,0,1
G6S9,G6090120,and,0,0,0,0,0,0,0,0,0,1
G6S9,G6090121,"by,",1,1,1,0,1,1,1,6,1,0
G6S9,G6090122,she,0,0,0,1,0,0,0,1,0,0
G6S9,G6090123,<action>,1,0,1,0,0,1,1,4,0,0
G6S9,G6090124,to,0,0,0,0,0,0,0,0,0,1
G6S9,G6090125,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090126,her,0,0,0,0,0,0,0,0,0,1
G6S9,G6090127,<vehicle>,1,1,1,0,1,1,1,6,1,0
G6S9,G6090128,by,0,0,0,0,0,0,0,0,0,1
G6S9,G6090129,the,0,0,0,1,0,0,0,1,0,0
G6S9,G6090130,<celestial_objects>,1,0,1,0,0,1,1,4,0,0
G6S9,G6090131,in,0,0,0,0,0,0,0,0,0,1
G6S9,G6090132,the,0,0,0,0,0,0,0,0,0,1
G6S9,G6090133,<time_period>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090134,<atmosphere>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090135,When,0,0,0,0,0,0,0,0,0,1
G6S9,G6090136,she,0,0,0,0,0,0,0,0,0,1
G6S9,G6090137,<action>,1,0,0,0,0,1,1,3,0,0
G6S9,G6090138,to,0,0,0,1,0,0,0,1,0,0
G6S9,G6090139,the,0,0,0,0,0,0,0,0,0,1
G6S9,G6090140,<landform>,0,0,1,0,0,0,1,2,0,0
G6S9,G6090141,of,0,0,0,0,0,0,0,0,0,1
G6S9,G6090142,<place>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090143,"<place>,",1,1,1,0,1,1,1,6,1,0
G6S9,G6090144,she,0,0,0,1,0,0,0,1,0,0
G6S9,G6090145,was,0,0,0,0,0,0,0,0,0,1
G6S9,G6090146,<adjective>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090147,to,0,0,0,0,0,0,0,0,0,1
G6S9,G6090148,a,0,0,0,0,0,0,0,0,0,1
G6S9,G6090149,<person>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090150,<person>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090151,She,0,0,0,0,0,0,0,0,0,1
G6S9,G6090152,<action>,0,0,0,0,0,0,0,0,0,1
G6S9,G6090153,him,0,0,0,1,0,0,0,1,0,0
G6S9,G6090154,a,0,0,0,0,0,0,0,0,0,1
G6S9,G6090155,<action>,1,1,1,0,1,1,1,6,1,0
G6S9,G6090156,to,0,0,0,0,0,0,0,0,0,1
G6S9,G6090157,another,0,0,0,0,0,0,0,0,0,1
G6S9,G6090158,<landform>.,1,1,1,0,1,1,1,6,1,0
G6S9,G6090159,<action>,0,0,0,1,0,0,0,1,0,0
G6S9,G6090160,all,0,0,0,0,0,0,0,0,0,1
G6S9,G6090161,<adverb>,1,1,1,0,0,1,1,5,1,0
G6S9,G6090162,was,0,0,0,0,0,0,0,0,0,1
G6S9,G6090163,not,0,0,0,1,0,0,0,1,0,0
G6S9,G6090164,<adjective>.,1,1,1,0,1,1,1,6,1,0
G7S7,G7070001,As,0,0,0,1,0,0,0,1,0,0
G7S7,G7070002,a,0,0,0,0,0,0,0,0,0,1
G7S7,G7070003,<adjective_age>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070004,"<person>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070005,<character>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070006,<character>,0,0,1,0,0,1,0,2,0,0
G7S7,G7070007,was,0,0,0,0,0,0,0,0,0,1
G7S7,G7070008,<adjective>,0,0,0,0,0,0,1,1,0,0
G7S7,G7070009,from,0,0,0,1,0,0,0,1,0,0
G7S7,G7070010,other,0,0,0,0,0,0,0,0,0,1
G7S7,G7070011,"<people>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070012,always,0,0,0,1,0,0,0,1,0,0
G7S7,G7070013,<action>,0,0,0,0,0,1,0,1,0,0
G7S7,G7070014,<adjective>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070015,<concepts>,1,0,0,0,1,0,1,3,0,0
G7S7,G7070016,about,0,0,0,1,0,0,0,1,0,0
G7S7,G7070017,<deity>,0,1,1,0,0,1,1,4,0,0
G7S7,G7070018,and,0,0,0,0,0,0,0,0,0,1
G7S7,G7070019,<concept>.,1,1,1,0,1,1,1,6,1,0
G7S7,G7070020,His,0,0,0,1,0,0,0,1,0,0
G7S7,G7070021,<concepts>,1,0,1,0,0,1,0,3,0,0
G7S7,G7070022,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070023,his,0,0,0,0,0,0,0,0,0,1
G7S7,G7070024,<person>,1,1,1,1,1,1,1,7,1,0
G7S7,G7070025,and,0,0,0,0,0,0,0,0,0,1
G7S7,G7070026,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070027,to,0,0,0,0,0,0,0,0,0,1
G7S7,G7070028,<character>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070029,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070030,"<institution>,",1,1,1,1,1,1,1,7,1,0
G7S7,G7070031,much,0,0,0,0,0,0,0,0,0,1
G7S7,G7070032,to,0,0,0,0,0,0,0,0,0,1
G7S7,G7070033,his,0,0,0,1,0,0,0,1,0,0
G7S7,G7070034,<family_member>'s,0,0,0,0,0,0,0,0,0,1
G7S7,G7070035,<emotion>.,1,1,1,1,1,1,1,7,1,0
G7S7,G7070036,Despite,0,0,0,0,0,0,0,0,0,1
G7S7,G7070037,his,0,0,0,0,0,0,0,0,0,1
G7S7,G7070038,<adjective>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070039,<process>,0,0,0,0,0,1,1,2,0,0
G7S7,G7070040,from,0,0,0,0,0,0,0,0,0,1
G7S7,G7070041,<adjective>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070042,"<concept>,",1,1,1,1,1,1,1,7,1,0
G7S7,G7070043,<character>'s,0,0,0,0,0,0,0,0,0,1
G7S7,G7070044,<quality>,1,1,1,0,0,1,1,5,1,0
G7S7,G7070045,and,0,0,0,0,0,0,0,0,0,1
G7S7,G7070046,<quality>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070047,of,0,0,0,0,0,0,0,0,0,1
G7S7,G7070048,<concept>,0,1,1,0,1,1,1,5,1,0
G7S7,G7070049,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070050,<adjective>,1,0,1,0,0,1,1,4,0,0
G7S7,G7070051,to,0,0,0,0,0,0,0,0,0,1
G7S7,G7070052,everyone,0,0,0,0,0,0,0,0,0,1
G7S7,G7070053,around,0,0,0,0,0,0,0,0,0,1
G7S7,G7070054,him.,1,1,1,1,1,1,1,7,1,0
G7S7,G7070055,As,0,0,0,0,0,0,0,0,0,1
G7S7,G7070056,he,0,0,0,1,0,0,0,1,0,0
G7S7,G7070057,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070058,"<comparative>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070059,<character>,0,0,1,0,0,0,0,1,0,0
G7S7,G7070060,<action>,0,0,0,0,0,1,0,1,0,0
G7S7,G7070061,alongside,0,0,0,1,0,0,0,1,0,0
G7S7,G7070062,his,0,0,0,0,0,0,0,0,0,1
G7S7,G7070063,<family_member>,0,0,0,0,1,1,1,3,0,0
G7S7,G7070064,in,0,0,0,0,0,0,0,0,0,1
G7S7,G7070065,the,0,0,0,1,0,0,0,1,0,0
G7S7,G7070066,"<locations>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070067,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070068,with,0,0,0,1,0,0,0,1,0,0
G7S7,G7070069,<activity>,1,1,1,0,0,1,1,5,1,0
G7S7,G7070070,and,0,0,0,0,0,0,0,0,0,1
G7S7,G7070071,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070072,for,0,0,0,1,0,0,0,1,0,0
G7S7,G7070073,<animals>.,1,1,1,0,1,1,1,6,1,0
G7S7,G7070074,While,0,0,0,0,0,0,0,0,0,1
G7S7,G7070075,he,0,0,0,0,0,0,0,0,0,1
G7S7,G7070076,was,0,0,0,0,0,0,0,0,0,1
G7S7,G7070077,<action>,0,0,1,1,0,1,1,4,0,0
G7S7,G7070078,with,0,0,0,0,0,0,0,0,0,1
G7S7,G7070079,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070080,the,0,0,0,0,0,0,0,0,0,1
G7S7,G7070081,"<animals>,",1,1,1,1,1,1,1,7,1,0
G7S7,G7070082,he,0,0,0,0,0,0,0,0,0,1
G7S7,G7070083,often,0,0,0,0,0,0,0,0,0,1
G7S7,G7070084,<action>,0,0,0,0,0,1,0,1,0,0
G7S7,G7070085,<action>,0,0,0,1,0,0,1,2,0,0
G7S7,G7070086,in,0,0,0,0,0,0,0,0,0,1
G7S7,G7070087,his,0,0,0,1,0,0,0,1,0,0
G7S7,G7070088,"<mental_processes>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070089,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070090,his,0,0,0,0,0,0,0,0,0,1
G7S7,G7070091,<responsibilities>.,1,1,1,0,1,1,1,6,1,0
G7S7,G7070092,At,0,0,0,0,0,0,0,0,0,1
G7S7,G7070093,"<number>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070094,his,0,0,0,1,0,0,0,1,0,0
G7S7,G7070095,<family_member>,0,0,1,0,0,0,0,1,0,0
G7S7,G7070096,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070097,to,0,0,0,0,0,0,0,0,0,1
G7S7,G7070098,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070099,him,0,0,0,1,0,1,1,3,0,0
G7S7,G7070100,to,0,0,0,0,0,0,0,0,0,1
G7S7,G7070101,be,0,0,0,0,0,0,0,0,0,1
G7S7,G7070102,a,0,0,0,0,0,0,0,0,0,1
G7S7,G7070103,"<profession>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070104,but,0,0,0,0,0,0,0,0,0,1
G7S7,G7070105,<character>,1,0,1,0,0,1,0,3,0,0
G7S7,G7070106,<action>,0,0,0,1,0,0,1,2,0,0
G7S7,G7070107,with,0,0,0,0,0,0,0,0,0,1
G7S7,G7070108,the,0,0,0,0,0,0,0,0,0,1
G7S7,G7070109,<concept>,0,0,0,1,0,1,0,2,0,0
G7S7,G7070110,of,0,0,0,0,0,0,0,0,0,1
G7S7,G7070111,<action>,0,0,0,0,0,0,1,1,0,0
G7S7,G7070112,for,0,0,0,0,0,0,0,0,0,1
G7S7,G7070113,<concept>.,1,1,1,0,1,1,1,6,1,0
G7S7,G7070114,One,0,0,0,0,0,0,0,0,0,1
G7S7,G7070115,"<time_unit>,",1,1,1,1,1,1,1,7,1,0
G7S7,G7070116,when,0,0,0,0,0,0,0,0,0,1
G7S7,G7070117,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070118,<currency>,0,0,1,0,0,1,1,3,0,0
G7S7,G7070119,to,0,0,0,0,0,0,0,0,0,1
G7S7,G7070120,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070121,a,0,0,0,0,0,0,0,0,0,1
G7S7,G7070122,<adjective>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070123,"<transaction>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070124,<character>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070125,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070126,some,0,0,0,0,0,0,0,0,0,1
G7S7,G7070127,<adjective>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070128,<people>,1,0,0,1,1,1,0,4,0,0
G7S7,G7070129,"and,",1,1,1,0,0,0,1,4,0,0
G7S7,G7070130,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070131,by,0,0,0,0,0,0,0,0,0,1
G7S7,G7070132,their,0,0,0,1,0,0,0,1,0,0
G7S7,G7070133,"<state>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070134,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070135,all,0,0,0,0,0,0,0,0,0,1
G7S7,G7070136,the,0,0,0,0,0,0,0,0,0,1
G7S7,G7070137,<currency>,0,0,0,1,0,1,1,3,0,0
G7S7,G7070138,on,0,0,0,0,0,0,0,0,0,1
G7S7,G7070139,a,0,0,0,0,0,0,0,0,0,1
G7S7,G7070140,<substance>,0,0,1,0,0,0,0,1,0,0
G7S7,G7070141,for,0,0,0,0,0,0,0,0,0,1
G7S7,G7070142,them,0,0,0,0,0,1,0,1,0,0
G7S7,G7070143,instead.,1,1,1,1,1,1,1,7,1,0
G7S7,G7070144,This,0,0,0,0,0,0,0,0,0,1
G7S7,G7070145,<action>,0,0,1,0,0,1,0,2,0,0
G7S7,G7070146,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070147,his,0,0,0,0,0,0,0,0,0,1
G7S7,G7070148,"<family_member>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070149,who,0,0,0,0,0,0,0,0,0,1
G7S7,G7070150,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070151,<character>,0,0,1,0,0,1,1,3,0,0
G7S7,G7070152,to,0,0,0,0,0,0,0,0,0,1
G7S7,G7070153,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070154,with,0,0,0,0,0,0,0,0,0,1
G7S7,G7070155,his,0,0,0,1,0,0,0,1,0,0
G7S7,G7070156,<family_member>,0,0,1,0,0,1,1,3,0,0
G7S7,G7070157,in,0,0,0,0,0,0,0,0,0,1
G7S7,G7070158,"<place>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070159,where,0,0,0,0,0,0,0,0,0,1
G7S7,G7070160,he,0,0,0,0,0,0,0,0,0,1
G7S7,G7070161,<action>,0,0,0,1,0,1,1,3,0,0
G7S7,G7070162,for,0,0,0,0,0,0,0,0,0,1
G7S7,G7070163,<number>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070164,<time_units>.,1,1,1,0,1,1,1,6,1,0
G7S7,G7070165,Throughout,0,0,0,0,0,0,0,0,0,1
G7S7,G7070166,his,0,0,0,0,0,0,0,0,0,1
G7S7,G7070167,"<time_period>,",1,1,1,0,1,1,1,6,1,0
G7S7,G7070168,<character>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070169,was,0,0,0,1,0,0,0,1,0,0
G7S7,G7070170,<adjective>,1,0,1,0,0,1,1,4,0,0
G7S7,G7070171,in,0,0,0,0,0,0,0,0,0,1
G7S7,G7070172,<action>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070173,the,0,0,0,1,0,0,0,1,0,0
G7S7,G7070174,<concept>,1,1,1,0,1,1,1,6,1,0
G7S7,G7070175,and,0,0,0,0,0,0,0,0,0,1
G7S7,G7070176,<action>,0,0,0,1,0,0,0,1,0,0
G7S7,G7070177,<adjective>,0,0,0,0,0,0,0,0,0,1
G7S7,G7070178,<concepts>.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080001,<substance>,1,1,1,0,0,1,0,4,0,0
G7S8,G7080002,is,0,0,0,0,0,0,0,0,0,1
G7S8,G7080003,the,0,0,0,0,0,0,0,0,0,1
G7S8,G7080004,most,0,0,0,1,0,0,0,1,0,0
G7S8,G7080005,<adjective>,1,0,0,0,0,0,0,1,0,0
G7S8,G7080006,<substance>,0,0,1,0,0,1,1,3,0,0
G7S8,G7080007,in,0,0,0,1,0,0,0,1,0,0
G7S8,G7080008,the,0,0,0,0,0,0,0,0,0,1
G7S8,G7080009,<place>.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080010,<people>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080011,<action>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080012,<substance>,1,1,1,0,1,1,1,6,1,0
G7S8,G7080013,in,0,0,0,0,0,0,0,0,0,1
G7S8,G7080014,many,0,0,0,0,0,0,0,0,0,1
G7S8,G7080015,<adjective>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080016,<methods>.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080017,They,0,0,0,1,0,0,0,1,0,0
G7S8,G7080018,<action>,0,0,1,0,0,0,0,1,0,0
G7S8,G7080019,<adjective>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080020,"<substance>,",1,1,1,0,1,1,1,6,1,0
G7S8,G7080021,<adjective>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080022,"<substance>,",1,1,1,0,1,1,1,6,1,0
G7S8,G7080023,<flavor>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080024,"<substance>,",1,1,1,0,1,1,1,6,1,0
G7S8,G7080025,<adjective>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080026,<substance>,1,1,1,0,1,1,1,6,1,0
G7S8,G7080027,and,1,0,0,0,0,0,0,1,0,0
G7S8,G7080028,<substance>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080029,with,0,0,0,0,0,0,0,0,0,1
G7S8,G7080030,<substance>,1,1,1,1,1,1,1,7,1,0
G7S8,G7080031,or,1,0,0,0,0,0,0,1,0,0
G7S8,G7080032,with,0,0,0,0,0,0,0,0,0,1
G7S8,G7080033,<substance>.,1,1,1,1,1,1,1,7,1,0
G7S8,G7080034,In,0,0,0,0,0,0,0,0,0,1
G7S8,G7080035,"<place>,",1,1,1,0,1,1,1,6,1,0
G7S8,G7080036,<people>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080037,<action>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080038,<substance>,1,0,1,0,0,1,1,4,0,0
G7S8,G7080039,with,0,0,0,0,0,0,0,0,0,1
G7S8,G7080040,a,0,0,0,0,0,0,0,0,0,1
G7S8,G7080041,<adjective>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080042,<substance>.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080043,The,0,0,0,0,0,0,0,0,0,1
G7S8,G7080044,<ordinal>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080045,<substance>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080046,<locations>,1,1,1,0,1,1,1,6,1,0
G7S8,G7080047,were,0,0,0,0,0,0,0,0,0,1
G7S8,G7080048,<action>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080049,in,0,0,0,1,0,0,0,1,0,0
G7S8,G7080050,<country>,1,1,1,0,1,1,1,6,1,0
G7S8,G7080051,about,0,0,0,1,0,0,0,1,0,0
G7S8,G7080052,<number>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080053,<time_units>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080054,ago.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080055,The,0,0,0,0,0,0,0,0,0,1
G7S8,G7080056,<nationality>,0,1,1,1,0,0,0,3,0,0
G7S8,G7080057,<action>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080058,<action>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080059,<substance>,0,0,1,0,0,1,1,3,0,0
G7S8,G7080060,much,0,0,0,1,0,0,0,1,0,0
G7S8,G7080061,later.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080062,<country>,0,0,1,0,0,0,0,1,0,0
G7S8,G7080063,<action>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080064,even,1,0,0,0,0,0,0,1,0,0
G7S8,G7080065,later.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080066,<substance>,0,0,1,0,0,0,0,1,0,0
G7S8,G7080067,<action>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080068,<continent>,1,1,1,0,1,1,1,6,1,0
G7S8,G7080069,in,0,0,0,0,0,0,0,0,0,1
G7S8,G7080070,the,0,0,0,0,0,0,0,0,0,1
G7S8,G7080071,<ordinal>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080072,<time_period>.,1,1,1,1,1,1,1,7,1,0
G7S8,G7080073,The,0,0,0,0,0,0,0,0,0,1
G7S8,G7080074,<ordinal>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080075,<substance>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080076,<continent>,0,0,0,1,0,0,0,1,0,0
G7S8,G7080077,<action>,1,1,1,0,1,1,1,6,1,0
G7S8,G7080078,<action>,0,0,0,0,0,0,0,0,0,1
G7S8,G7080079,<country>,0,1,1,0,0,1,1,4,0,0
G7S8,G7080080,in,0,0,0,1,0,0,0,1,0,0
G7S8,G7080081,<year>.,1,1,1,0,1,1,1,6,1,0
G7S8,G7080082,It,0,0,0,1,0,0,0,1,0,0
G7S8,G7080083,<action>,0,0,1,0,0,0,0,1,0,0
G7S8,G7080084,from,0,0,0,1,0,0,0,1,0,0
G7S8,G7080085,<country>.,1,1,1,0,1,1,1,6,1,0
