StoryID,Token ID,Masked_Word,A1,A2,A3,A4,A5,A6,A7,GT,GT_isboundary,GT_boundary_forbidden
G6S3,G6030042,<stock>,0,0,0,0,0,1,0,1,0,0
G6S3,G6030043,was,0,0,0,0,0,0,0,0,0,1
G6S3,G6030044,<running>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030045,"<scarce>,",1,1,1,1,1,1,1,7,1,0
G6S3,G6030046,and,0,0,0,0,0,0,0,0,0,1
G6S3,G6030047,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030048,<beasts>,0,0,0,1,0,1,0,2,0,0
G6S3,G6030049,could,0,0,0,0,0,0,0,0,0,1
G6S3,G6030050,<yield>,0,0,0,0,0,1,1,2,0,0
G6S3,G6030051,no,0,0,0,0,0,0,0,0,0,1
G6S3,G6030052,more,0,0,0,0,0,0,0,0,0,1
G6S3,G6030053,<water>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030054,We,0,0,0,0,0,0,0,0,0,1
G6S3,G6030055,<woke>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030056,up,0,1,0,1,0,1,0,3,0,0
G6S3,G6030057,before,0,0,0,0,0,0,0,0,0,1
G6S3,G6030058,<sunrise>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030059,I,0,0,0,0,0,0,0,0,0,1
G6S3,G6030060,<ventured>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030061,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030062,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030063,<grove>,1,1,0,1,0,1,1,5,1,0
G6S3,G6030064,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030065,<gather>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030066,some,0,0,0,0,0,0,0,0,0,1
G6S3,G6030067,<fuel>,0,1,0,1,1,1,0,4,0,0
G6S3,G6030068,for,0,0,0,0,0,0,0,0,0,1
G6S3,G6030069,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030070,fire.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030071,Then,0,0,0,0,1,1,0,2,0,0
G6S3,G6030072,my,0,0,0,0,0,0,0,0,0,1
G6S3,G6030073,<siblings>,0,1,0,1,0,0,1,3,0,0
G6S3,G6030074,<made>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030075,<meal>,0,0,0,0,0,1,0,1,0,0
G6S3,G6030076,over,0,0,0,0,0,0,0,0,0,1
G6S3,G6030077,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030078,"<embers>,",1,1,1,1,1,1,1,7,1,0
G6S3,G6030079,and,0,0,0,0,0,0,0,0,0,1
G6S3,G6030080,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030081,only,0,0,0,0,0,0,0,0,0,1
G6S3,G6030082,<nourishment>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030083,we,0,0,0,0,0,0,0,0,0,1
G6S3,G6030084,had,0,0,0,0,0,1,0,1,0,0
G6S3,G6030085,that,0,0,0,0,0,0,0,0,0,1
G6S3,G6030086,<dawn>,1,1,0,1,0,1,0,4,0,0
G6S3,G6030087,was,0,0,0,0,0,0,1,1,0,0
G6S3,G6030088,some,0,0,0,0,0,0,0,0,0,1
G6S3,G6030089,<grain>,0,0,0,1,0,1,0,2,0,0
G6S3,G6030090,<boiled>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030091,in,0,0,0,0,0,0,0,0,0,1
G6S3,G6030092,<broth>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030093,As,0,0,0,0,0,0,0,0,0,1
G6S3,G6030094,soon,0,0,0,0,0,0,0,0,0,1
G6S3,G6030095,as,0,0,0,0,0,0,0,0,0,1
G6S3,G6030096,it,0,0,0,0,0,0,0,0,0,1
G6S3,G6030097,was,0,0,0,0,0,1,0,1,0,0
G6S3,G6030098,<light>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030099,enough,0,0,0,0,0,0,0,0,0,1
G6S3,G6030100,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030101,"<view>,",1,1,0,1,1,1,1,6,1,0
G6S3,G6030102,we,0,0,0,0,0,0,0,0,0,1
G6S3,G6030103,<collected>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030104,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030105,<oxen>,0,1,0,1,1,1,1,5,1,0
G6S3,G6030106,and,0,0,0,0,0,0,0,0,0,1
G6S3,G6030107,<fastened>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030108,them,0,0,0,1,0,1,0,2,0,0
G6S3,G6030109,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030110,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030111,<cart>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030112,With,0,0,0,0,0,0,0,0,0,1
G6S3,G6030113,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030114,<creatures>,0,0,0,0,0,1,0,1,0,0
G6S3,G6030115,<trailing>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030116,"behind,",1,1,1,1,1,1,1,7,1,0
G6S3,G6030117,we,0,0,0,0,0,0,0,0,0,1
G6S3,G6030118,<proceeded>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030119,on,0,0,0,0,0,0,0,0,0,1
G6S3,G6030120,our,0,0,0,0,0,0,0,0,0,1
G6S3,G6030121,<route>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030122,We,0,0,0,0,0,0,0,0,0,1
G6S3,G6030123,<chose>,0,1,0,0,0,0,0,1,0,0
G6S3,G6030124,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030125,<travel>,0,0,0,0,0,1,0,1,0,0
G6S3,G6030126,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030127,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030128,<closest>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030129,<village>,0,1,0,1,1,1,1,5,1,0
G6S3,G6030130,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030131,<obtain>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030132,some,0,0,0,0,0,0,0,0,0,1
G6S3,G6030133,<supplies>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030134,The,0,0,0,0,0,0,0,0,0,1
G6S3,G6030135,<daybreak>,0,0,0,1,0,1,0,2,0,0
G6S3,G6030136,was,0,0,0,0,0,0,0,0,0,1
G6S3,G6030137,<chilly>,0,1,0,0,1,0,0,2,0,0
G6S3,G6030138,and,0,0,0,0,0,0,0,0,0,1
G6S3,G6030139,<overcast>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030140,I,0,0,0,0,0,0,0,0,0,1
G6S3,G6030141,<marched>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030142,ahead,0,1,1,1,0,1,0,4,0,0
G6S3,G6030143,<holding>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030144,an,0,0,0,0,0,0,0,0,0,1
G6S3,G6030145,<ancient>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030146,"<rifle>,",1,1,1,1,1,1,1,7,1,0
G6S3,G6030147,<wishing>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030148,to,0,0,0,0,0,0,0,0,0,1
G6S3,G6030149,<hunt>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030150,something,0,1,0,1,0,0,0,2,0,0
G6S3,G6030151,for,0,0,0,0,0,0,0,0,0,1
G6S3,G6030152,<flesh>.,1,1,1,1,1,1,1,7,1,0
G6S3,G6030153,I,0,0,0,0,0,0,0,0,0,1
G6S3,G6030154,had,0,0,0,0,0,0,0,0,0,1
G6S3,G6030155,<traveled>,0,0,0,1,0,1,0,2,0,0
G6S3,G6030156,only,0,0,0,0,0,0,0,0,0,1
G6S3,G6030157,a,0,0,0,0,0,0,0,0,0,1
G6S3,G6030158,<brief>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030159,<stretch>,1,1,1,1,1,1,1,7,1,0
G6S3,G6030160,when,0,0,0,0,0,0,0,0,0,1
G6S3,G6030161,I,0,0,0,0,0,0,0,0,0,1
G6S3,G6030162,<noticed>,0,0,0,0,0,1,0,1,0,0
G6S3,G6030163,a,0,0,0,0,0,0,0,0,0,1
G6S3,G6030164,<feral>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030165,<animal>,0,1,0,1,0,1,0,3,0,0
G6S3,G6030166,<darting>,0,0,0,0,0,0,0,0,0,1
G6S3,G6030167,into,0,0,0,0,0,0,0,0,0,1
G6S3,G6030168,the,0,0,0,0,0,0,0,0,0,1
G6S3,G6030169,<thicket>.,1,1,1,1,1,1,1,7,1,0
G7S1,G7010001,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010002,was,0,0,0,0,0,0,0,0,0,1
G7S1,G7010003,a,0,0,0,0,0,0,0,0,0,1
G7S1,G7010004,<nationality>,1,1,1,1,1,1,1,7,1,0
G7S1,G7010005,who,0,0,0,0,0,0,0,0,0,1
G7S1,G7010006,had,0,0,0,0,0,0,0,0,0,1
G7S1,G7010007,just,0,0,0,0,0,0,0,0,0,1
G7S1,G7010008,<verb_initiated>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010009,working,0,1,0,1,0,1,0,3,0,0
G7S1,G7010010,in,0,0,0,0,0,0,0,0,0,1
G7S1,G7010011,a,0,0,0,0,0,0,0,0,0,1
G7S1,G7010012,<adj_size>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010013,<settlement>,0,0,0,1,0,1,1,3,0,0
G7S1,G7010014,in,0,0,0,0,0,0,0,0,0,1
G7S1,G7010015,<country>.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010016,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010017,was,0,0,0,0,0,0,0,0,0,1
G7S1,G7010018,<verb_accustomed>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010019,to,0,0,0,0,0,0,0,0,0,1
G7S1,G7010020,an,0,0,0,0,0,0,0,0,0,1
G7S1,G7010021,<adj_active>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010022,"<lifestyle>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010023,and,0,0,0,0,0,0,0,0,0,1
G7S1,G7010024,"soon,",1,1,0,1,1,1,1,6,1,0
G7S1,G7010025,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010026,<verb_felt>,0,0,0,0,0,1,0,1,0,0
G7S1,G7010027,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010028,<verb_needed>,0,0,0,1,0,0,0,1,0,0
G7S1,G7010029,some,0,0,0,0,0,0,0,0,0,1
G7S1,G7010030,<adj_physical>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010031,<activity>.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010032,But,0,1,0,0,0,0,0,1,0,0
G7S1,G7010033,in,0,0,0,0,0,0,0,0,0,1
G7S1,G7010034,that,0,0,0,0,0,0,0,0,0,1
G7S1,G7010035,<adj_size>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010036,"<place>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010037,there,0,0,0,0,0,0,0,0,0,1
G7S1,G7010038,were,0,0,0,0,0,0,0,0,0,1
G7S1,G7010039,no,0,0,0,0,0,0,0,0,0,1
G7S1,G7010040,<games>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010041,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010042,could,0,0,0,0,0,0,0,0,0,1
G7S1,G7010043,<verb_play>,1,1,0,1,1,1,1,6,1,0
G7S1,G7010044,and,1,0,1,0,0,0,0,2,0,0
G7S1,G7010045,no,0,0,0,0,0,0,0,0,0,1
G7S1,G7010046,<sports>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010047,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010048,could,0,0,0,0,0,0,0,0,0,1
G7S1,G7010049,take,0,0,0,0,0,0,0,0,0,1
G7S1,G7010050,part,0,0,0,0,0,0,0,0,0,1
G7S1,G7010051,in.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010052,There,0,0,0,0,0,0,0,0,0,1
G7S1,G7010053,was,0,0,0,0,0,0,0,0,0,1
G7S1,G7010054,a,0,0,0,0,0,0,0,0,0,1
G7S1,G7010055,<adj_narrow>,0,1,0,0,0,0,0,1,0,0
G7S1,G7010056,<material>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010057,<path>,0,0,0,1,0,1,0,2,0,0
G7S1,G7010058,across,0,0,0,0,0,0,0,0,0,1
G7S1,G7010059,the,0,0,0,0,0,0,0,0,0,1
G7S1,G7010060,"<settlement>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010061,and,0,0,0,0,0,0,0,0,0,1
G7S1,G7010062,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010063,<verb_think>,0,1,0,1,0,1,0,3,0,0
G7S1,G7010064,it,0,0,0,0,0,0,0,0,0,1
G7S1,G7010065,was,0,0,0,0,0,0,0,0,0,1
G7S1,G7010066,a,0,0,0,0,0,0,0,0,0,1
G7S1,G7010067,<adj_good>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010068,<exercise>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010069,<path>.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010070,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010071,had,0,0,0,0,0,0,0,0,0,1
G7S1,G7010072,never,0,0,0,0,0,0,0,0,0,1
G7S1,G7010073,<verb_exercised>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010074,"before,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010075,but,0,0,0,0,0,0,0,0,0,1
G7S1,G7010076,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010077,<verb_wanted>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010078,to,0,0,0,0,0,0,0,0,0,1
G7S1,G7010079,<verb_attempt>.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010080,"So,",0,1,0,0,1,1,1,4,0,0
G7S1,G7010081,later,0,0,0,0,0,0,0,0,0,1
G7S1,G7010082,that,0,0,0,0,0,0,0,0,0,1
G7S1,G7010083,"<time_of_day>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010084,as,0,0,0,0,0,0,0,0,0,1
G7S1,G7010085,the,0,0,0,0,0,0,0,0,0,1
G7S1,G7010086,<star>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010087,<verb_lowered>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010088,below,0,0,0,0,0,0,0,0,0,1
G7S1,G7010089,the,0,0,0,0,0,0,0,0,0,1
G7S1,G7010090,<type>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010091,"<trees>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010092,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010093,<verb_tied>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010094,up,0,0,0,0,0,1,0,1,0,0
G7S1,G7010095,my,0,0,0,0,0,0,0,0,0,1
G7S1,G7010096,<adj_age>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010097,<sport>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010098,<footwear>,0,1,0,1,1,1,0,4,0,0
G7S1,G7010099,and,0,0,0,0,0,0,0,0,0,1
G7S1,G7010100,<verb_departed>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010101,out.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010102,As,0,0,0,0,0,0,0,0,0,1
G7S1,G7010103,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010104,was,0,0,0,0,0,0,0,0,0,1
G7S1,G7010105,<verb_starting>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010106,to,0,0,0,0,0,0,0,0,0,1
G7S1,G7010107,<verb_move>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010108,"<adv_smoothly>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010109,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010110,<verb_heard>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010111,the,0,0,0,0,0,0,0,0,0,1
G7S1,G7010112,<sounds>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010113,of,0,0,0,0,0,0,0,0,0,1
G7S1,G7010114,<vehicles>,0,0,0,1,0,1,0,2,0,0
G7S1,G7010115,behind,0,0,0,0,0,0,0,0,0,1
G7S1,G7010116,me.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010117,From,0,0,0,0,0,0,0,0,0,1
G7S1,G7010118,their,0,0,0,0,0,0,0,0,0,1
G7S1,G7010119,"<sound>,",1,1,0,1,1,1,1,6,1,0
G7S1,G7010120,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010121,<verb_know>,0,0,0,0,0,1,0,1,0,0
G7S1,G7010122,they,0,0,0,0,0,0,0,0,0,1
G7S1,G7010123,were,0,0,0,0,0,0,0,0,0,1
G7S1,G7010124,<adj_old>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010125,<vehicles>,0,1,1,1,1,1,1,6,1,0
G7S1,G7010126,that,0,0,0,0,0,0,0,0,0,1
G7S1,G7010127,had,0,0,0,0,0,0,0,0,0,1
G7S1,G7010128,been,0,0,0,0,0,0,0,0,0,1
G7S1,G7010129,<verb_fixed>,0,0,0,0,0,1,0,1,0,0
G7S1,G7010130,many,0,0,0,0,0,0,0,0,0,1
G7S1,G7010131,times.,1,1,0,1,0,1,1,5,1,0
G7S1,G7010132,In,0,0,0,0,0,0,0,0,0,1
G7S1,G7010133,"<time_span>,",1,1,0,1,1,1,1,6,1,0
G7S1,G7010134,two,0,0,0,0,0,0,0,0,0,1
G7S1,G7010135,"<farmers>,",1,1,0,1,1,1,1,6,1,0
G7S1,G7010136,<verb_returning>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010137,home,0,0,0,0,0,0,0,0,0,1
G7S1,G7010138,from,0,0,0,0,0,0,0,0,0,1
G7S1,G7010139,the,0,0,0,0,0,0,0,0,0,1
G7S1,G7010140,<fields>,0,0,0,1,0,1,0,2,0,0
G7S1,G7010141,after,0,0,0,0,0,0,0,0,0,1
G7S1,G7010142,a,0,0,0,0,0,0,0,0,0,1
G7S1,G7010143,<adj_long>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010144,<day>'s,0,0,0,0,0,0,0,0,0,1
G7S1,G7010145,"<work>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010146,<verb_joined>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010147,me,0,0,0,0,0,0,0,0,0,1
G7S1,G7010148,on,0,0,0,0,0,0,0,0,0,1
G7S1,G7010149,either,0,0,0,0,0,0,0,0,0,1
G7S1,G7010150,<side>.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010151,<verb_Managing>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010152,my,0,0,0,0,0,0,0,0,0,1
G7S1,G7010153,<adj_best>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010154,"<expression>,",1,1,1,1,1,1,1,7,1,0
G7S1,G7010155,I,0,0,0,0,0,0,0,0,0,1
G7S1,G7010156,<notion>,0,0,0,0,0,0,0,0,0,1
G7S1,G7010157,to,0,0,0,0,0,0,0,0,0,1
G7S1,G7010158,each,0,0,0,0,0,0,0,0,0,1
G7S1,G7010159,of,0,0,0,0,0,0,0,0,0,1
G7S1,G7010160,them.,1,1,0,1,1,1,1,6,1,0
G7S1,G7010161,To,0,0,0,0,0,0,0,0,0,1
G7S1,G7010162,my,0,0,0,0,0,0,0,0,0,1
G7S1,G7010163,"<emotion>,",1,1,0,1,1,1,1,6,1,0
G7S1,G7010164,they,0,0,0,0,0,0,0,0,0,1
G7S1,G7010165,did,0,0,0,0,0,0,0,0,0,1
G7S1,G7010166,not,0,0,0,0,0,0,0,0,0,1
G7S1,G7010167,<verb_pass>.,1,1,0,1,1,1,1,6,1,0
G7S2,G7020001,One,0,0,0,0,0,0,0,0,0,1
G7S2,G7020002,"<time_of_day>,",1,1,1,1,1,1,1,7,1,0
G7S2,G7020003,a,0,0,0,0,0,0,0,0,0,1
G7S2,G7020004,<character>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020005,was,0,0,0,0,0,0,0,0,0,1
G7S2,G7020006,<verb_resting>,0,0,0,1,0,1,0,2,0,0
G7S2,G7020007,near,0,0,0,0,0,0,0,0,0,1
G7S2,G7020008,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020009,<adj_small>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020010,<blaze>,0,1,0,1,0,0,0,2,0,0
G7S2,G7020011,outside,0,0,0,0,0,0,0,0,0,1
G7S2,G7020012,his,0,0,0,0,0,0,0,0,0,1
G7S2,G7020013,<home>,0,1,0,1,1,1,1,5,1,0
G7S2,G7020014,and,0,0,0,0,0,0,0,0,0,1
G7S2,G7020015,<act_of_thinking>.,1,1,0,1,1,1,1,6,1,0
G7S2,G7020016,He,0,0,0,0,0,0,0,0,0,1
G7S2,G7020017,<act_of_thinking>,1,1,0,1,0,1,0,4,0,0
G7S2,G7020018,that,0,0,0,0,0,0,1,1,0,0
G7S2,G7020019,a,0,0,0,0,0,0,0,0,0,1
G7S2,G7020020,<adj_positive>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020021,<reptile>,0,1,0,1,0,1,0,3,0,0
G7S2,G7020022,<verb_emerged>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020023,out,0,0,0,0,0,0,0,0,0,1
G7S2,G7020024,of,0,0,0,0,0,0,0,0,0,1
G7S2,G7020025,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020026,"<water_body>,",1,1,1,1,1,1,1,7,1,0
G7S2,G7020027,and,0,0,0,0,0,0,0,0,0,1
G7S2,G7020028,<verb_gripped>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020029,his,0,0,0,0,0,0,0,0,0,1
G7S2,G7020030,<body_part>,0,0,0,1,0,1,0,2,0,0
G7S2,G7020031,between,0,0,0,0,0,0,0,0,0,1
G7S2,G7020032,its,0,0,0,0,0,0,0,0,0,1
G7S2,G7020033,"<body_part>,",1,1,1,1,1,1,1,7,1,0
G7S2,G7020034,and,0,0,0,0,0,0,0,0,0,1
G7S2,G7020035,<verb>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020036,him,0,1,0,1,0,1,0,3,0,0
G7S2,G7020037,into,0,0,0,0,0,0,0,0,0,1
G7S2,G7020038,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020039,<water_body>.,1,1,0,1,1,1,1,6,1,0
G7S2,G7020040,He,0,0,0,0,0,0,0,0,0,1
G7S2,G7020041,was,0,0,0,0,0,0,0,0,0,1
G7S2,G7020042,so,0,0,0,0,0,0,0,0,0,1
G7S2,G7020043,<adj_afraid>,1,0,0,1,1,1,1,5,1,0
G7S2,G7020044,that,0,1,0,0,0,0,0,1,0,0
G7S2,G7020045,he,0,0,0,0,0,0,0,0,0,1
G7S2,G7020046,<verb>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020047,up,0,1,1,1,1,1,1,6,1,0
G7S2,G7020048,and,0,0,0,0,0,0,0,0,0,1
G7S2,G7020049,could,0,0,0,0,0,0,0,0,0,1
G7S2,G7020050,not,0,0,0,0,0,0,0,0,0,1
G7S2,G7020051,go,0,0,0,0,0,0,0,0,0,1
G7S2,G7020052,to,0,0,0,0,0,0,0,0,0,1
G7S2,G7020053,<action>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020054,again.,1,1,0,1,1,1,1,6,1,0
G7S2,G7020055,He,0,0,0,0,0,0,0,0,0,1
G7S2,G7020056,<say>,1,0,0,1,0,1,0,3,0,0
G7S2,G7020057,that,0,1,0,0,0,0,1,2,0,0
G7S2,G7020058,he,0,0,0,0,0,0,0,0,0,1
G7S2,G7020059,would,0,0,0,0,0,0,0,0,0,1
G7S2,G7020060,<visit>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020061,to,0,0,0,0,0,0,0,0,0,1
G7S2,G7020062,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020063,<healer>,1,1,1,1,1,1,1,7,1,0
G7S2,G7020064,and,0,0,0,0,0,0,0,0,0,1
G7S2,G7020065,<request>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020066,him,0,0,0,1,0,1,0,2,0,0
G7S2,G7020067,for,0,0,0,0,0,0,0,0,0,1
G7S2,G7020068,a,0,0,0,0,0,0,0,0,0,1
G7S2,G7020069,<adj_positive>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020070,<medicine>,0,1,0,1,0,1,1,4,0,0
G7S2,G7020071,to,0,0,0,0,0,0,0,0,0,1
G7S2,G7020072,<verb_protect>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020073,him,0,0,0,1,0,0,0,1,0,0
G7S2,G7020074,from,0,0,0,0,0,0,0,0,0,1
G7S2,G7020075,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020076,<reptile>.,1,1,0,1,1,1,1,6,1,0
G7S2,G7020077,The,0,0,0,0,0,0,0,0,0,1
G7S2,G7020078,following,0,0,0,0,0,0,0,0,0,1
G7S2,G7020079,"<morning>,",1,1,1,1,1,1,1,7,1,0
G7S2,G7020080,he,0,0,0,0,0,0,0,0,0,1
G7S2,G7020081,<verb_went>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020082,to,0,0,0,0,0,0,0,0,0,1
G7S2,G7020083,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020084,<healer>’s,0,0,0,0,0,0,0,0,0,1
G7S2,G7020085,<hut>.,1,1,0,1,1,1,1,6,1,0
G7S2,G7020086,He,0,0,0,0,0,0,0,0,0,1
G7S2,G7020087,<verb_told>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020088,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020089,<healer>,0,0,0,1,0,1,0,2,0,0
G7S2,G7020090,"that,",1,1,1,0,1,0,1,5,1,0
G7S2,G7020091,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020092,<night>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020093,"before,",1,1,0,1,1,1,1,6,1,0
G7S2,G7020094,he,0,0,0,0,0,0,0,0,0,1
G7S2,G7020095,had,0,0,0,0,0,0,0,0,0,1
G7S2,G7020096,<verb_dreamt>,0,0,0,1,0,1,0,2,0,0
G7S2,G7020097,that,0,1,0,0,0,0,0,1,0,0
G7S2,G7020098,a,0,0,0,0,0,0,0,0,0,1
G7S2,G7020099,<reptile>,0,0,0,1,0,1,0,2,0,0
G7S2,G7020100,had,0,0,0,0,0,0,0,0,0,1
G7S2,G7020101,<verb_emerged>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020102,out,0,0,0,0,0,0,0,0,0,1
G7S2,G7020103,of,0,0,0,0,0,0,0,0,0,1
G7S2,G7020104,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020105,<water>,1,1,0,1,1,1,1,6,1,0
G7S2,G7020106,and,0,0,0,0,0,0,0,0,0,1
G7S2,G7020107,had,0,0,0,0,0,0,0,0,0,1
G7S2,G7020108,<verb_gripped>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020109,his,0,0,0,0,0,0,0,0,0,1
G7S2,G7020110,<body_part>.,1,1,0,1,1,1,1,6,1,0
G7S2,G7020111,He,0,0,0,0,0,0,0,0,0,1
G7S2,G7020112,<verb_desired>,0,0,0,0,0,0,0,0,0,1
G7S2,G7020113,the,0,0,0,0,0,0,0,0,0,1
G7S2,G7020114,<healer>,0,0,0,1,0,1,0,2,0,0
G7S2,G7020115,to,0,0,0,0,0,0,0,0,0,1
G7S2,G7020116,<verb_give>,0,0,0,0,0,0,0,0,0,1
