StoryID,TokenID,Annotator_Agreement,is_last,word_length,is_capitalized,is_function_word,pos_tag,dep_tag,tag,raw_frequency,language_model_score,sentence_position,num_syllables,syllables_since_last_major_boundary_child,syllables_remaining_till_breath_child,breath_pause_flag_child,cluster_id,tree_depth,tree_width,depth_in_tree,distance_from_root,smallest_constituent_label,smallest_constituent_length,is_constituent_chunk_end,distance_from_phrase_head,forward_position,backward_position,min_span_tree_label_with_next,min_span_tree_length_with_next
G7S1,G7010156,0,FALSE,6,FALSE,FALSE,VERB,ROOT,VBD,2,-16.58504295,7,1,0,0,1,3,7,12,3,3,VP,5,0,0,0,4,VP,5
G7S1,G7010157,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,229,-14.99748039,8,1,1,6,0,3,7,12,4,4,PP,4,0,0,0,3,PP,4
G7S1,G7010158,0,FALSE,4,FALSE,TRUE,PRON,pobj,DT,9,-21.53675079,9,1,2,5,0,2,7,12,6,6,NP,3,1,0,0,2,NP,3
G7S1,G7010159,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-15.68750191,10,1,3,4,0,2,7,12,6,6,PP,2,0,0,0,1,PP,2
G7S1,G7010160,6,TRUE,4,FALSE,TRUE,PRON,pobj,PRP,26,0,11,1,0,3,1,2,7,12,7,7,PP,2,1,1,1,0,S,12
G7S1,G7010161,0,FALSE,2,TRUE,TRUE,ADP,prep,IN,229,-0.0005080600968,1,1,1,6,0,3,4,9,3,3,PP,3,0,0,0,2,PP,3
G7S1,G7010162,0,FALSE,2,FALSE,TRUE,PRON,poss,PRP$,17,-1.836447716,2,1,2,5,0,1,4,9,4,4,NP,2,0,0,0,1,NP,2
G7S1,G7010163,6,FALSE,8,FALSE,FALSE,NOUN,pobj,NN,2,-1.082275152,3,2,4,3,0,3,4,9,4,4,NP,2,1,1,1,0,S,9
G7S1,G7010164,0,FALSE,4,FALSE,TRUE,PRON,nsubj,PRP,97,-14.87086201,5,1,5,2,0,2,4,9,3,3,S,9,1,4,4,4,S,9
G7S1,G7010165,0,FALSE,3,FALSE,TRUE,AUX,aux,VBD,15,-13.48577499,6,1,6,1,0,3,4,9,3,3,VP,3,0,0,0,2,VP,3
G7S1,G7010166,0,FALSE,3,FALSE,TRUE,PART,neg,RB,63,-22.17534637,7,1,0,0,1,3,4,9,3,3,VP,3,0,1,1,1,VP,3
G7S1,G7010167,6,TRUE,4,FALSE,FALSE,VERB,ROOT,VB,1,0,8,1,0,6,1,2,4,9,4,4,VP,3,1,2,2,0,S,9
G8S1,G8010001,0,FALSE,2,TRUE,TRUE,SCONJ,mark,IN,27,-0.8870713115,1,1,1,6,0,0,11,25,3,3,SBAR,11,0,0,0,10,SBAR,11
G8S1,G8010002,0,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,27,-0.0006420934806,2,1,2,5,0,2,11,25,5,5,S,9,1,0,0,8,S,10
G8S1,G8010003,0,FALSE,4,FALSE,TRUE,AUX,aux,VBP,36,-0.255461067,3,1,3,4,0,2,11,25,5,5,VP,9,0,0,0,8,VP,9
G8S1,G8010004,3,FALSE,5,FALSE,FALSE,VERB,advcl,VBN,4,-2.92853117,4,1,4,3,0,4,11,25,6,6,VP,8,0,0,0,7,VP,8
G8S1,G8010005,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-0.0007235769881,5,1,5,2,0,0,11,25,8,8,S,7,0,0,0,6,VP,7
G8S1,G8010006,0,FALSE,4,FALSE,FALSE,VERB,xcomp,VB,16,-0.01687641814,6,1,6,1,0,0,11,25,9,9,VP,6,0,0,0,5,VP,6
G8S1,G8010007,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,41,-0.01878121123,7,1,0,0,1,0,11,25,10,10,PP,2,0,0,0,1,PP,3
G8S1,G8010008,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.01351022348,8,1,1,6,0,0,11,25,11,11,NP,2,0,0,0,1,NP,2
G8S1,G8010009,0,FALSE,3,FALSE,FALSE,NOUN,pobj,NN,28,-3.152760267,9,1,2,5,0,0,11,25,11,11,NP,2,1,1,1,0,VP,6
G8S1,G8010010,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,164,-1.444885254,10,1,3,4,0,0,11,25,10,10,PP,2,0,0,0,1,PP,2
G8S1,G8010011,7,FALSE,6,FALSE,FALSE,NOUN,pobj,NN,8,-5.513140678,11,2,5,2,0,0,11,25,11,11,PP,2,1,1,1,0,S,25
G8S1,G8010012,0,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,27,-14.9880085,13,1,6,1,0,2,11,25,5,5,S,9,1,0,0,8,S,25
G8S1,G8010013,4,FALSE,4,FALSE,FALSE,VERB,ROOT,VBP,9,-14.738451,14,1,0,0,1,2,11,25,3,3,VP,11,0,0,0,10,VP,11
G8S1,G8010014,0,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-10.26095676,15,1,1,6,0,2,11,25,4,4,SBAR,10,0,0,0,9,S,25
G8S1,G8010015,0,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,27,-15.09193993,16,1,2,5,0,2,11,25,5,5,S,9,1,0,0,8,S,25
G8S1,G8010016,0,FALSE,3,FALSE,TRUE,AUX,aux,MD,24,-15.68442249,17,1,3,4,0,2,11,25,6,6,VP,8,0,0,0,7,VP,8
G8S1,G8010017,0,FALSE,3,FALSE,TRUE,PART,neg,RB,63,-14.62356091,18,1,4,3,0,0,11,25,6,6,VP,8,0,1,1,6,S,25
G8S1,G8010018,0,FALSE,4,FALSE,FALSE,VERB,ccomp,VB,16,-13.58283901,19,1,5,2,0,0,11,25,9,9,VP,6,0,0,0,5,VP,6
G8S1,G8010019,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,41,-11.64897823,20,1,6,1,0,0,11,25,10,10,PP,2,0,0,0,1,S,25
G8S1,G8010020,2,FALSE,2,FALSE,TRUE,PRON,pobj,PRP,132,-10.50264645,21,1,0,0,1,0,11,25,9,9,PP,2,1,14,1,0,VP,6
G8S1,G8010021,0,FALSE,3,FALSE,TRUE,ADP,prep,IN,57,-15.80615425,22,1,1,6,0,2,11,25,8,8,PP,3,0,0,0,2,PP,3
G8S1,G8010022,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,32,0,23,2,3,4,0,4,11,25,9,9,ADVP,2,0,0,0,1,ADVP,2
G8S1,G8010023,6,TRUE,4,FALSE,FALSE,ADJ,pcomp,JJ,20,0,24,1,0,3,1,0,11,25,9,9,ADVP,2,1,1,1,0,S,25
G8S1,G8010024,0,FALSE,3,TRUE,TRUE,DET,det,DT,616,-2.767466068,1,1,1,6,0,0,4,7,3,3,NP,3,0,0,0,2,NP,3
G8S1,G8010025,0,FALSE,6,FALSE,FALSE,ADJ,amod,JJ,3,-7.237241268,2,1,2,5,0,0,4,7,3,3,NP,3,0,1,1,1,NP,3
G8S1,G8010026,3,FALSE,5,FALSE,FALSE,ADJ,amod,JJ,5,-0.6745152473,3,1,3,4,0,4,4,7,3,3,NP,3,1,2,2,0,S,7
G8S1,G8010027,0,FALSE,6,FALSE,FALSE,NOUN,ROOT,NNS,1,-12.22311401,4,1,4,3,0,2,4,7,3,3,VP,3,0,0,0,2,VP,3
G8S1,G8010028,0,FALSE,4,FALSE,TRUE,PRON,poss,PRP$,3,-7.56235075,5,1,5,2,0,4,4,7,4,4,NP,2,0,0,0,1,NP,2
G8S1,G8010029,6,TRUE,4,FALSE,FALSE,NOUN,dobj,NNS,14,-8.791667938,6,1,0,1,1,4,4,7,4,4,NP,2,1,1,1,0,S,7
G8S1,G8010030,0,FALSE,4,TRUE,TRUE,ADV,advmod,RB,2,-6.074255466,1,1,1,6,0,2,10,14,3,3,SINV,14,0,0,0,13,SINV,14
G8S1,G8010031,0,FALSE,2,FALSE,TRUE,AUX,ROOT,VBZ,63,-0.08942467719,2,1,2,5,0,2,10,14,3,3,SINV,14,1,1,1,12,SINV,14
G8S1,G8010032,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.4278593063,3,1,3,4,0,4,10,14,4,4,NP,2,0,0,0,1,NP,2
G8S1,G8010033,3,FALSE,3,FALSE,FALSE,NOUN,nsubj,NN,10,-0.06754672527,4,1,4,3,0,0,10,14,4,4,NP,2,1,1,1,0,NP,11
G8S1,G8010034,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.006987184752,5,1,5,2,0,0,10,14,4,4,PP,9,0,0,0,8,PP,9
G8S1,G8010035,0,FALSE,7,FALSE,FALSE,VERB,pcomp,VBG,6,-0.201417625,6,2,0,0,1,0,10,14,6,6,S,8,0,0,0,7,VP,8
G8S1,G8010036,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,41,-0.9577760696,7,1,1,6,0,0,10,14,7,7,PP,3,0,0,0,2,PP,3
G8S1,G8010037,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.003962523304,8,1,2,5,0,0,10,14,8,8,NP,2,0,0,0,1,NP,2
G8S1,G8010038,5,FALSE,3,FALSE,FALSE,NOUN,pobj,NN,28,-3.42287755,9,1,3,4,0,4,10,14,8,8,NP,2,1,1,1,0,VP,8
G8S1,G8010039,0,FALSE,7,FALSE,TRUE,ADP,prep,IN,4,-0.01988254488,10,2,5,2,0,4,10,14,7,7,PP,4,0,0,0,3,PP,4
G8S1,G8010040,0,FALSE,7,FALSE,FALSE,VERB,pcomp,VBG,1,-3.510619164,11,2,0,0,1,2,10,14,9,9,S,3,0,0,0,2,VP,3
G8S1,G8010041,0,FALSE,4,FALSE,TRUE,PRON,poss,PRP$,3,-0.2614739835,12,1,1,6,0,4,10,14,10,10,NP,2,0,0,0,1,NP,2
G8S1,G8010042,7,TRUE,4,FALSE,FALSE,NOUN,dobj,NNS,14,-10.2985878,13,1,0,5,1,2,10,14,10,10,NP,2,1,1,1,0,SINV,14
G8S1,G8010043,0,FALSE,3,TRUE,TRUE,VERB,ROOT,VB,6,-4.256780148,1,1,1,6,0,0,8,20,4,4,VP,6,0,0,0,5,VP,6
G8S1,G8010044,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-0.08717694879,2,1,2,5,0,4,8,20,6,6,NP,2,0,0,0,1,NP,2
G8S1,G8010045,0,FALSE,5,FALSE,FALSE,NOUN,dobj,NN,3,-0.07835508138,3,1,3,4,0,0,8,20,6,6,NP,2,1,1,1,0,NP,5
G8S1,G8010046,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.0007332258974,4,1,4,3,0,0,8,20,6,6,PP,3,0,0,0,2,PP,3
G8S1,G8010047,0,FALSE,6,FALSE,FALSE,NOUN,compound,NN,3,-6.852828026,5,2,6,1,0,4,8,20,7,7,NP,2,0,0,0,1,NP,2
G8S1,G8010048,7,FALSE,5,FALSE,FALSE,NOUN,pobj,NN,9,-0.3443752229,6,1,0,0,1,2,8,20,7,7,NP,2,1,1,1,0,VP,19
G8S1,G8010049,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,239,-10.46448231,8,1,1,6,0,4,8,20,3,3,VP,19,0,7,7,11,VP,19
G8S1,G8010050,0,FALSE,4,FALSE,FALSE,VERB,conj,VB,5,-12.28412914,9,1,2,5,0,0,8,20,4,4,VP,11,0,0,0,10,VP,11
G8S1,G8010051,1,FALSE,2,FALSE,TRUE,PRON,dobj,PRP,132,-11.99230099,10,1,3,4,0,0,8,20,5,5,VP,11,1,1,1,9,VP,11
G8S1,G8010052,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,15,-12.56900597,11,2,5,2,0,0,8,20,5,5,PP,4,0,0,0,3,VP,19
G8S1,G8010053,0,FALSE,1,FALSE,TRUE,DET,det,DT,222,-11.70798302,12,1,6,1,0,0,8,20,6,6,NP,2,0,0,0,1,VP,19
G8S1,G8010054,0,FALSE,7,FALSE,FALSE,VERB,amod,VBN,1,-10.97053242,13,2,0,0,1,0,8,20,6,6,NP,3,0,11,1,1,NP,3
G8S1,G8010055,4,FALSE,6,FALSE,FALSE,NOUN,pobj,NN,1,-15.84037781,14,2,2,5,0,4,8,20,6,6,NP,3,1,12,2,0,VP,11
G8S1,G8010056,0,FALSE,5,FALSE,TRUE,SCONJ,mark,IN,9,-13.18036461,15,2,4,3,0,0,8,20,5,5,SBAR,5,0,0,0,4,SBAR,5
G8S1,G8010057,0,FALSE,3,FALSE,TRUE,NUM,nummod,CD,58,-4.97278595,16,1,5,2,0,0,8,20,7,7,NP,2,0,0,0,1,NP,2
G8S1,G8010058,0,FALSE,4,FALSE,TRUE,NOUN,nsubj,NN,7,-14.93466187,17,1,6,1,0,4,8,20,7,7,NP,2,1,1,1,0,S,4
G8S1,G8010059,0,FALSE,2,FALSE,TRUE,AUX,advcl,VBZ,63,-18.34513664,18,1,0,0,1,4,8,20,7,7,VP,2,0,0,0,1,VP,2
G8S1,G8010060,6,TRUE,5,FALSE,FALSE,ADJ,acomp,JJ,3,0,19,2,0,5,1,4,8,20,8,8,VP,2,1,1,1,0,S,20
G8S1,G8010061,7,FALSE,3,TRUE,TRUE,ADV,advmod,RB,10,-2.878032207,1,1,1,6,0,2,6,15,3,3,S,15,0,0,0,14,S,15
G8S1,G8010062,0,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,27,-11.33640766,3,1,2,5,0,4,6,15,3,3,S,15,1,2,2,12,S,15
G8S1,G8010063,0,FALSE,3,FALSE,TRUE,AUX,aux,MD,24,-13.45223141,4,1,3,4,0,0,6,15,3,3,VP,11,0,0,0,10,VP,11
G8S1,G8010064,0,FALSE,4,FALSE,FALSE,VERB,ROOT,VB,16,-16.0272541,5,1,4,3,0,0,6,15,4,4,VP,10,0,0,0,9,VP,10
G8S1,G8010065,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,41,-13.5866251,6,1,5,2,0,0,6,15,5,5,PP,3,0,0,0,2,PP,3
G8S1,G8010066,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-10.04266167,7,1,6,1,0,0,6,15,6,6,NP,2,0,0,0,1,NP,2
G8S1,G8010067,3,FALSE,3,FALSE,FALSE,NOUN,pobj,NN,28,-16.73429298,8,1,0,0,1,0,6,15,6,6,NP,2,1,1,1,0,VP,10
G8S1,G8010068,0,FALSE,7,FALSE,TRUE,ADP,prep,IN,8,-10.78782368,9,1,1,6,0,0,6,15,5,5,PP,4,0,0,0,3,VP,10
G8S1,G8010069,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-7.363535881,10,1,2,5,0,0,6,15,6,6,NP,2,0,0,0,1,VP,10
G8S1,G8010070,0,FALSE,5,FALSE,FALSE,ADJ,amod,JJ,3,-10.98550797,11,2,4,3,0,0,6,15,6,6,NP,3,0,4,1,1,NP,3
G8S1,G8010071,4,FALSE,5,FALSE,FALSE,NOUN,pobj,NN,9,-11.35072899,12,1,5,2,0,4,6,15,6,6,NP,3,1,5,2,0,VP,10
G8S1,G8010072,0,FALSE,5,FALSE,TRUE,ADV,advmod,RB,5,-12.51772404,13,1,6,1,0,4,6,15,5,5,ADVP,2,0,0,0,1,ADVP,2
G8S1,G8010073,6,TRUE,6,FALSE,FALSE,ADV,advmod,RB,2,0,14,3,0,0,1,4,6,15,5,5,ADVP,2,1,1,1,0,S,15
G8S1,G8010074,1,FALSE,3,TRUE,TRUE,CCONJ,cc,CC,50,-1.474000216,1,1,1,6,0,2,12,28,2,2,S,28,0,0,0,27,S,28
G8S1,G8010075,0,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,27,-0.02351108007,2,1,2,5,0,4,12,28,4,4,PP,2,1,13,1,0,S,15
G8S1,G8010076,0,FALSE,4,FALSE,TRUE,AUX,aux,MD,8,-0.3381187618,3,1,3,4,0,2,12,28,4,4,VP,14,0,0,0,13,VP,14
G8S1,G8010077,0,FALSE,2,FALSE,TRUE,AUX,ROOT,VB,29,-0.0004824428179,4,1,4,3,0,4,12,28,5,5,VP,13,0,0,0,12,VP,13
G8S1,G8010078,4,FALSE,7,FALSE,FALSE,ADJ,acomp,JJ,1,-0.1300082803,5,2,6,1,0,2,12,28,6,6,ADJP,12,0,0,0,11,ADJP,12
G8S1,G8010079,0,FALSE,2,FALSE,TRUE,PART,aux,TO,229,-0.7272844315,6,1,0,0,1,4,12,28,8,8,S,11,0,0,0,10,VP,11
G8S1,G8010080,0,FALSE,4,FALSE,FALSE,VERB,xcomp,VB,5,-4.864084721,7,1,1,6,0,0,12,28,9,9,VP,10,0,0,0,9,VP,10
G8S1,G8010081,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.04340509698,8,1,2,5,0,0,12,28,11,11,NP,2,0,0,0,1,NP,3
G8S1,G8010082,0,FALSE,5,FALSE,FALSE,ADJ,amod,JJ,3,-10.00457191,9,2,4,3,0,0,12,28,11,11,NP,3,0,1,1,1,NP,3
G8S1,G8010083,0,FALSE,4,FALSE,TRUE,NOUN,dobj,NN,7,-4.95085144,10,1,5,2,0,0,12,28,11,11,NP,3,1,2,2,0,NP,6
G8S1,G8010084,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,188,-0.0005656072753,11,1,6,1,0,0,12,28,11,11,PP,3,0,0,0,2,NP,6
G8S1,G8010085,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.2276110649,12,1,0,0,1,0,12,28,11,11,NP,2,0,0,0,1,NP,6
G8S1,G8010086,3,FALSE,5,FALSE,FALSE,NOUN,pobj,NN,9,-3.245357513,13,1,1,6,0,4,12,28,12,12,NP,2,1,5,1,0,VP,10
G8S1,G8010087,0,FALSE,4,FALSE,FALSE,ADV,advmod,RB,14,-0.04441329464,14,2,3,4,0,4,12,28,10,10,ADVP,3,0,0,0,2,ADVP,3
G8S1,G8010088,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,38,-0.02783256955,15,1,4,3,0,2,12,28,11,11,PP,2,0,0,0,1,S,15
G8S1,G8010089,7,FALSE,3,FALSE,TRUE,PRON,pobj,PRP,27,-0.9886097908,16,1,5,2,0,4,12,28,4,4,PP,2,1,13,1,0,S,28
G8S1,G8010090,0,FALSE,2,FALSE,TRUE,CCONJ,cc,CC,28,-12.17505264,18,1,6,1,0,2,12,28,2,2,S,28,0,17,17,10,S,28
G8S1,G8010091,0,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,27,-12.79456615,19,1,0,0,1,4,12,28,4,4,PP,2,1,13,1,0,S,28
G8S1,G8010092,0,FALSE,3,FALSE,TRUE,AUX,aux,MD,5,-12.66135979,20,1,1,6,0,4,12,28,4,4,VP,8,0,0,0,7,VP,8
G8S1,G8010093,0,FALSE,3,FALSE,FALSE,VERB,conj,VB,1,-17.27881241,21,1,2,5,0,0,12,28,5,5,VP,7,0,0,0,6,S,28
G8S1,G8010094,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-10.04316902,22,1,3,4,0,0,12,28,11,11,NP,2,0,0,0,1,S,28
G8S1,G8010095,0,FALSE,4,FALSE,FALSE,NOUN,dobj,NN,1,0,23,1,4,3,0,4,12,28,6,6,NP,2,1,15,1,0,VP,7
G8S1,G8010096,3,FALSE,3,FALSE,TRUE,ADP,prt,RP,9,-7.042467594,24,1,5,2,0,4,12,28,6,6,VP,7,0,3,3,3,VP,7
G8S1,G8010097,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,35,-14.04772758,25,1,6,1,0,2,12,28,6,6,PP,3,0,0,0,2,PP,3
G8S1,G8010098,0,FALSE,4,FALSE,TRUE,PRON,poss,PRP$,3,-18.1284256,26,1,0,0,1,4,12,28,7,7,NP,2,0,0,0,1,NP,2
G8S1,G8010099,6,TRUE,4,FALSE,FALSE,NOUN,pobj,NN,4,0,27,1,0,6,1,2,12,28,7,7,NP,2,1,1,1,0,S,28
G8S1,G8010100,0,FALSE,4,TRUE,TRUE,SCONJ,advmod,WRB,40,-0.585496664,1,1,1,6,0,2,8,22,5,5,SBAR,6,0,0,0,5,SBAR,6
G8S1,G8010101,0,FALSE,3,FALSE,TRUE,PRON,nsubj,PRP,27,-0.2630289197,2,1,2,5,0,4,8,22,6,6,S,5,1,0,0,4,S,5
G8S1,G8010102,0,FALSE,4,FALSE,FALSE,VERB,advcl,VBP,16,-0.01026741508,3,1,3,4,0,0,8,22,6,6,VP,3,0,0,0,2,VP,4
G8S1,G8010103,0,FALSE,2,FALSE,TRUE,ADP,prep,IN,41,-0.1068034098,4,1,4,3,0,0,8,22,7,7,PP,3,0,0,0,2,PP,3
G8S1,G8010104,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-0.03972615674,5,1,5,2,0,0,8,22,8,8,NP,2,0,0,0,1,NP,2
G8S1,G8010105,7,FALSE,3,FALSE,FALSE,NOUN,pobj,NN,28,-4.403114319,6,1,6,1,0,0,8,22,8,8,NP,2,1,1,1,0,S,13
G8S1,G8010106,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,132,-12.46051502,8,1,0,0,1,2,8,22,4,4,S,6,1,0,0,5,S,13
G8S1,G8010107,0,FALSE,4,FALSE,TRUE,AUX,aux,VBZ,2,-16.29881287,9,1,1,6,0,2,8,22,4,4,VP,5,0,0,0,4,VP,5
G8S1,G8010108,0,FALSE,3,FALSE,TRUE,PART,neg,RB,63,-12.53045654,10,1,2,5,0,1,8,22,4,4,VP,5,0,1,1,3,S,13
G8S1,G8010109,0,FALSE,4,FALSE,FALSE,VERB,ROOT,VB,16,-11.82785225,11,1,3,4,0,2,8,22,6,6,VP,3,0,0,0,2,S,13
G8S1,G8010110,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,32,-8.239780426,12,2,5,2,0,1,8,22,6,6,ADJP,2,0,0,0,1,ADJP,2
G8S1,G8010111,6,FALSE,3,FALSE,FALSE,ADJ,acomp,JJ,15,-16.41900635,13,1,6,1,0,4,8,22,6,6,ADJP,2,1,1,1,0,S,13
G8S1,G8010112,0,FALSE,3,FALSE,TRUE,CCONJ,cc,CC,50,-14.18609333,15,1,0,0,1,0,8,22,2,2,S,22,0,14,14,7,S,22
G8S1,G8010113,0,FALSE,2,FALSE,TRUE,PRON,nsubj,PRP,132,-9.211128235,16,1,1,6,0,2,8,22,4,4,S,6,1,0,0,5,S,22
G8S1,G8010114,0,FALSE,2,FALSE,TRUE,AUX,conj,VBZ,63,-10.06488037,17,1,2,5,0,2,8,22,4,4,VP,5,0,0,0,4,VP,5
G8S1,G8010115,2,FALSE,6,FALSE,TRUE,ADV,advmod,RB,7,-10.82433319,18,3,5,2,0,2,8,22,5,5,VP,5,0,1,1,3,S,22
G8S1,G8010116,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,32,-16.42578125,19,2,0,0,1,1,8,22,6,6,ADJP,2,0,0,0,1,ADJP,2
G8S1,G8010117,0,FALSE,3,FALSE,FALSE,ADJ,acomp,JJ,15,0,20,1,1,6,0,4,8,22,6,6,ADJP,2,1,1,1,0,S,22
G8S1,G8010118,6,TRUE,6,FALSE,TRUE,ADV,advmod,RB,1,0,21,2,0,4,1,1,8,22,5,5,VP,5,1,4,4,0,S,22
G8S1,G8010119,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,132,-0.1002342999,1,1,1,6,0,2,13,24,3,3,S,24,1,0,0,23,S,24
G8S1,G8010120,0,FALSE,2,FALSE,TRUE,AUX,ROOT,VBZ,63,-4.211359024,2,1,2,5,0,2,13,24,3,3,VP,22,0,0,0,21,VP,22
G8S1,G8010121,0,FALSE,2,FALSE,TRUE,ADV,advmod,RB,34,-0.002440095646,3,1,3,4,0,1,13,24,5,5,ADJP,2,0,0,0,1,ADJP,2
G8S1,G8010122,4,FALSE,3,FALSE,FALSE,ADJ,acomp,JJ,15,-1.634218574,4,1,4,3,0,2,13,24,5,5,ADJP,2,0,1,1,0,ADJP,21
G8S1,G8010123,0,FALSE,4,FALSE,TRUE,SCONJ,mark,IN,114,-0.6512920856,5,1,5,2,0,2,13,24,5,5,SBAR,19,0,0,0,18,SBAR,19
G8S1,G8010124,0,FALSE,2,FALSE,TRUE,SCONJ,mark,IN,27,-0.01240643673,6,1,6,1,0,0,13,24,7,7,SBAR,9,0,0,0,8,SBAR,9
G8S1,G8010125,0,FALSE,2,FALSE,TRUE,PRON,nsubjpass,PRP,132,-0.05158207193,7,1,0,0,1,2,13,24,9,9,S,8,1,0,0,7,S,8
G8S1,G8010126,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-0.02432838269,8,1,1,6,0,2,13,24,9,9,VP,7,0,0,0,6,VP,7
G8S1,G8010127,0,FALSE,2,FALSE,TRUE,AUX,auxpass,VB,29,-0.05120420083,9,1,2,5,0,1,13,24,10,10,VP,6,0,0,0,5,VP,6
G8S1,G8010128,2,FALSE,6,FALSE,FALSE,VERB,advcl,VBN,2,-1.082922578,10,2,4,3,0,1,13,24,11,11,VP,5,0,0,0,4,VP,5
G8S1,G8010129,0,FALSE,4,FALSE,TRUE,ADP,prep,IN,25,-0.008576701395,11,2,6,1,0,2,13,24,12,12,PP,4,0,0,0,3,PP,4
G8S1,G8010130,0,FALSE,1,FALSE,TRUE,DET,quantmod,DT,222,-0.104089357,12,1,0,0,1,1,13,24,13,13,NP,3,0,0,0,2,NP,3
G8S1,G8010131,0,FALSE,7,FALSE,FALSE,NUM,nummod,CD,1,-0.8458966613,13,2,2,5,0,1,13,24,13,13,NP,3,0,1,1,1,NP,3
G8S1,G8010132,7,FALSE,6,FALSE,FALSE,NOUN,pobj,NNS,2,-1.538518548,14,2,4,3,0,1,13,24,13,13,NP,3,1,2,2,0,S,18
G8S1,G8010133,0,FALSE,4,FALSE,TRUE,PRON,nsubj,DT,9,-14.55024147,16,1,5,2,0,2,13,24,7,7,S,18,1,10,10,7,S,18
G8S1,G8010134,0,FALSE,5,FALSE,TRUE,AUX,aux,MD,30,-16.59159851,17,1,6,1,0,1,13,24,7,7,VP,7,0,0,0,6,S,18
G8S1,G8010135,1,FALSE,2,FALSE,TRUE,AUX,ccomp,VB,29,-15.10657883,18,1,0,0,1,1,13,24,10,10,VP,6,0,0,0,5,S,18
G8S1,G8010136,0,FALSE,2,FALSE,TRUE,ADV,advmod,RB,50,-12.58019829,19,1,1,6,0,1,13,24,10,10,ADJP,2,0,0,0,1,ADJP,21
G8S1,G8010137,1,FALSE,3,FALSE,FALSE,ADJ,acomp,JJ,15,-18.82547188,20,1,2,5,0,1,13,24,5,5,ADJP,2,0,1,1,0,ADJP,21
G8S1,G8010138,1,FALSE,2,FALSE,TRUE,ADP,prep,IN,50,-13.43514919,21,1,3,4,0,0,13,24,10,10,ADJP,2,0,0,0,1,ADJP,5
G8S1,G8010139,0,FALSE,3,FALSE,TRUE,DET,det,DT,616,-14.08784676,22,1,4,3,0,4,13,24,11,11,NP,2,0,0,0,1,NP,2
G8S1,G8010140,6,TRUE,5,FALSE,FALSE,NOUN,pobj,NN,14,0,23,1,0,2,1,0,13,24,11,11,NP,2,1,1,1,0,S,24
G8S1,G8010141,0,FALSE,2,TRUE,TRUE,PRON,nsubj,PRP,132,-0.03018147871,1,1,1,6,0,1,8,12,3,3,S,12,1,0,0,11,S,12
G8S1,G8010142,0,FALSE,5,FALSE,FALSE,VERB,ROOT,VBZ,2,-3.900985241,2,1,2,5,0,2,8,12,3,3,VP,10,0,0,0,9,VP,10
G8S1,G8010143,0,FALSE,4,FALSE,TRUE,ADV,advmod,RB,32,-1.68894124,3,2,4,3,0,1,8,12,4,4,ADJP,2,0,0,0,1,ADJP,2
G8S1,G8010144,5,FALSE,5,FALSE,FALSE,ADJ,acomp,JJ,9,-4.171169281,4,1,5,2,0,2,8,12,4,4,ADJP,2,0,1,1,0,VP,10
G8S1,G8010145,1,FALSE,5,FALSE,TRUE,SCONJ,mark,IN,2,-4.941878796,5,1,6,1,0,1,8,12,4,4,SBAR,7,0,0,0,6,SBAR,7
